AccSpeciesID,ObservationID,AccSpeciesName1,Longitude,Latitude,LDMC,Leafph,FROM
14242,1671526,Convolvulus ammannii,112.1672833,43.63218333,0.522544662,,try
432818,1671532,Kali collinum,112.1672833,43.63218333,0.442015949,,try
2559,1671536,Allium ramosum,111.9156833,43.66276667,0.118262333,,try
32029,1671540,Krascheninnikovia ceratoides,111.9156833,43.66276667,0.461381886,,try
2559,1671552,Allium ramosum,111.88625,43.65365,9.34E-02,,try
10254,1671555,Caragana stenophylla,111.88625,43.65365,0.467929293,,try
32029,1671556,Krascheninnikovia ceratoides,111.88625,43.65365,0.463429682,,try
13359,1671557,Cleistogenes songorica,111.88625,43.65365,0.540844551,,try
432818,1671563,Kali collinum,111.88625,43.65365,0.463802469,,try
8592,1671567,Broussonetia papyrifera,117.0238,36.24225,0.244789754,,try
42187,1671569,Pinus tabuliformis,117.0238,36.24225,0.415662283,,try
45312,1671570,Quercus acutissima,117.0238,36.24225,0.469329698,,try
46621,1671572,Robinia pseudoacacia,117.0238,36.24225,0.393404044,,try
42187,1671582,Pinus tabuliformis,119.23905,34.63791667,0.385821568,,try
42606,1671583,Platycladus orientalis,119.23905,34.63791667,0.30472883,,try
45312,1671585,Quercus acutissima,119.23905,34.63791667,0.489638065,,try
45481,1671586,Quercus serrata,119.23905,34.63791667,0.441901299,,try
11507,1671592,Celtis sinensis,118.8596667,32.0546,0.419775774,,try
33571,1671602,Lindera glauca,118.8596667,32.0546,0.433308495,,try
33701,1671603,Liquidambar formosana,118.8596667,32.0546,0.362254015,,try
42148,1671608,Pinus massoniana,118.8596667,32.0546,0.348285612,,try
45312,1671612,Quercus acutissima,118.8596667,32.0546,0.526819923,,try
45316,1671613,Quercus aliena,118.8596667,32.0546,0.476432443,,try
11083,1671624,Castanopsis eyrei,119.4430833,30.28911667,0.464208312,,try
11109,1671625,Castanopsis sclerophylla,119.4430833,30.28911667,0.548240166,,try
15884,1671626,Cunninghamia lanceolata,119.4430833,30.28911667,0.342372776,,try
25697,1671631,Gardenia jasminoides,119.4430833,30.28911667,0.340464387,,try
46029,1671637,Rhaphiolepis indica,119.4430833,30.28911667,0.425430778,,try
48797,1671640,Schima superba,119.4430833,30.28911667,0.411579475,,try
11075,1671649,Castanopsis carlesii,121.7863667,29.8008,0.400661524,,try
11109,1671651,Castanopsis sclerophylla,121.7863667,29.8008,0.412070145,,try
19960,1671662,Elaeocarpus japonicus,121.7863667,29.8008,0.37962963,,try
33701,1671664,Liquidambar formosana,121.7863667,29.8008,0.358612503,,try
34220,1671666,Loropetalum chinense,121.7863667,29.8008,0.356696316,,try
48797,1671674,Schima superba,121.7863667,29.8008,0.350716274,,try
9903,1671693,Camellia sinensis,119.1351,27.97516667,0.348596764,,try
11083,1671694,Castanopsis eyrei,119.1351,27.97516667,0.511312354,,try
11109,1671696,Castanopsis sclerophylla,119.1351,27.97516667,0.448648287,,try
15791,1671699,Cryptomeria japonica,119.1351,27.97516667,0.319444444,,try
15884,1671700,Cunninghamia lanceolata,119.1351,27.97516667,0.366792929,,try
62788,1671702,Distylium myricoides,119.1351,27.97516667,0.503497651,,try
19960,1671703,Elaeocarpus japonicus,119.1351,27.97516667,0.390478577,,try
33571,1671715,Lindera glauca,119.1351,27.97516667,0.426154726,,try
33701,1671716,Liquidambar formosana,119.1351,27.97516667,0.390246075,,try
34220,1671720,Loropetalum chinense,119.1351,27.97516667,0.378125,,try
34997,1671721,Maesa japonica,119.1351,27.97516667,0.275814694,,try
42148,1671726,Pinus massoniana,119.1351,27.97516667,0.323903423,,try
11083,1671751,Castanopsis eyrei,118.0536333,26.58988333,0.493069642,,try
12521,1671756,Choerospondias axillaris,118.0536333,26.58988333,0.292824471,,try
19960,1671762,Elaeocarpus japonicus,118.0536333,26.58988333,0.357308716,,try
23717,1671764,Eurya nitida,118.0536333,26.58988333,0.378086296,,try
25697,1671767,Gardenia jasminoides,118.0536333,26.58988333,0.303289625,,try
34220,1671777,Loropetalum chinense,118.0536333,26.58988333,0.39992342,,try
25697,1671816,Gardenia jasminoides,116.3405667,24.40873333,0.355477855,,try
259641,1671831,Schefflera heptaphylla,116.3405667,24.40873333,0.304167111,,try
1107,1671838,Acronychia pedunculata,112.5374167,23.1704,0.322985974,,try
15706,1671849,Cryptocarya chinensis,112.5374167,23.1704,0.34692317,,try
26264,1671859,Gironniera subaequalis,112.5374167,23.1704,0.315523187,,try
48797,1671876,Schima superba,112.5374167,23.1704,0.386266707,,try
11507,1671886,Celtis sinensis,110.2530833,25.3179,0.328463319,,try
34220,1671898,Loropetalum chinense,110.2530833,25.3179,0.445923181,,try
11507,1671916,Celtis sinensis,109.6047167,26.84195,0.446416695,,try
25697,1671926,Gardenia jasminoides,109.6047167,26.84195,0.363420006,,try
34997,1671938,Maesa japonica,109.6047167,26.84195,0.272231456,,try
11507,1671971,Celtis sinensis,109.72545,28.34231667,0.35915855,,try
15884,1671974,Cunninghamia lanceolata,109.72545,28.34231667,0.331083949,,try
83519,1671980,Ficus heteromorpha,109.72545,28.34231667,0.207230359,,try
34220,1671987,Loropetalum chinense,109.72545,28.34231667,0.377952674,,try
34997,1671988,Maesa japonica,109.72545,28.34231667,0.273157161,,try
42148,1671992,Pinus massoniana,109.72545,28.34231667,0.399098252,,try
45316,1671996,Quercus aliena,109.72545,28.34231667,0.281745606,,try
5178,1672005,Artemisia capillaris,111.48705,33.50096667,0.366598639,,try
33009,1672012,Lespedeza bicolor,111.48705,33.50096667,0.551587302,,try
41110,1672014,Periploca sepium,111.48705,33.50096667,0.260725309,,try
42187,1672015,Pinus tabuliformis,111.48705,33.50096667,0.418134914,,try
42606,1672017,Platycladus orientalis,111.48705,33.50096667,0.321073767,,try
45316,1672019,Quercus aliena,111.48705,33.50096667,0.475852035,,try
46303,1672023,Rhus chinensis,111.48705,33.50096667,0.373344649,,try
853,1672031,Acer pictum,115.4215333,39.95436667,0.345033073,,try
31422,1672034,Juglans mandshurica,115.4215333,39.95436667,0.311825242,,try
33009,1672035,Lespedeza bicolor,115.4215333,39.95436667,0.34508547,,try
45434,1672037,Quercus mongolica,115.4215333,39.95436667,0.377397326,,try
1822,1672044,Agriophyllum squarrosum,87.02068333,48.19081667,0.156069364,,try
27793,1672046,Haloxylon ammodendron,87.02068333,48.19081667,0.264285714,,try
31669,1672047,Kalidium foliatum,87.02068333,48.19081667,0.182377049,,try
52305,1672051,Suaeda microphylla,87.02068333,48.19081667,0.225641026,,try
27782,1672061,Halostachys caspica,85.945,46.396,0.25477707,,try
38247,1672064,Nitraria tangutorum,85.945,46.396,0.209059233,,try
432818,1672065,Kali collinum,85.945,46.396,0.280701754,,try
54718,1672068,Tribulus terrestris,85.945,46.396,0.321100917,,try
65399,1672071,Alhagi sparsifolia,87.094,47.039,0.5625,,try
2555,1672072,Allium polyrhizum,87.094,47.039,0.114754098,,try
32029,1672076,Krascheninnikovia ceratoides,87.094,47.039,0.475,,try
432818,1672078,Kali collinum,87.094,47.039,0.309160305,,try
5182,1672084,Artemisia desertorum,86.85,47.831,0.426829268,,try
6032,1672085,Atraphaxis frutescens,86.85,47.831,0.704918033,,try
432818,1672095,Kali collinum,86.85,47.831,0.407407407,,try
49905,1672096,Setaria viridis,86.85,47.831,0.421052632,,try
32029,1672105,Krascheninnikovia ceratoides,86.834,47.94,0.36416185,,try
909,1672127,Achillea millefolium,87.012,48.114,0.318181818,,try
909,1672134,Achillea millefolium,87.124,48.332,0.388888889,,try
54252,1672146,Thymus mongolicus,87.124,48.332,0.404761905,,try
6032,1672150,Atraphaxis frutescens,87.017,47.719,0.384615385,,try
10248,1672152,Caragana microphylla,87.017,47.719,0.407407407,,try
32029,1672154,Krascheninnikovia ceratoides,87.017,47.719,0.5,,try
6960,1672157,Bassia prostrata,87.017,47.719,0.222222222,,try
38245,1672160,Nitraria sibirica,87.017,47.719,0.271186441,,try
42541,1672161,Plantago lanceolata,87.017,47.719,0.168269231,,try
32029,1672173,Krascheninnikovia ceratoides,87.542,47.741,0.460526316,,try
40719,1672176,Peganum harmala,87.542,47.741,0.364640884,,try
54718,1672181,Tribulus terrestris,87.542,47.741,0,,try
5235,1672191,Artemisia scoparia,88.70231667,47.15543333,0.554054054,,try
6960,1672193,Bassia prostrata,88.70231667,47.15543333,0.283018868,,try
432818,1672194,Kali collinum,88.70231667,47.15543333,0.410714286,,try
5187,1672200,Artemisia frigida,89.549,46.304,0.444444444,,try
32029,1672216,Krascheninnikovia ceratoides,89.549,46.304,0.329545455,,try
3350,1672219,Anabasis aphylla,89.40355,45.3595,0.268907563,,try
31669,1672220,Kalidium foliatum,89.40355,45.3595,0.365591398,,try
38247,1672232,Nitraria tangutorum,87.806,44.124,0.225409836,,try
27793,1672237,Haloxylon ammodendron,87.806,44.124,0.271889401,,try
31669,1672238,Kalidium foliatum,87.806,44.124,0.207865169,,try
40719,1672239,Peganum harmala,87.806,44.124,0.221590909,,try
432818,1672240,Kali collinum,87.806,44.124,0.234042553,,try
32029,1672245,Krascheninnikovia ceratoides,87.794,44.078,0.5,,try
31669,1672252,Kalidium foliatum,87.794,44.078,0.214659686,,try
3350,1672255,Anabasis aphylla,87.794,44.078,0.296072508,,try
40719,1672256,Peganum harmala,87.794,44.078,0.265822785,,try
432818,1672257,Kali collinum,87.794,44.078,0.221153846,,try
432818,1672258,Kali collinum,87.794,44.078,0.178571429,,try
10248,1672261,Caragana microphylla,88.078,44.067,0.426966292,,try
6960,1672271,Bassia prostrata,88.078,44.067,0.256410256,,try
54718,1672272,Tribulus terrestris,88.078,44.067,0.282608696,,try
10248,1672275,Caragana microphylla,88.064,43.995,0.415384615,,try
35846,1672287,Medicago sativa,88.064,43.995,0.342105263,,try
261109,1672289,Sibbaldianthe bifurca,88.064,43.995,0.432432432,,try
43505,1672295,Populus euphratica,88.113,43.926,0.492753623,,try
55471,1672299,Ulmus pumila,88.113,43.926,0.482269504,,try
65399,1672304,Alhagi sparsifolia,89.436,42.837,0.368421053,,try
34565,1672306,Lycium ruthenicum,89.438,42.725,0.302816901,,try
41658,1672307,Phragmites australis,89.438,42.725,0.448275862,,try
27782,1672310,Halostachys caspica,89.423,42.688,0.282229965,,try
52985,1672313,Tamarix hispida,89.423,42.688,0.698412698,,try
27793,1672325,Haloxylon ammodendron,87.759,42.218,0.25136612,,try
38247,1672329,Nitraria tangutorum,87.759,42.218,0.291666667,,try
43505,1672340,Populus euphratica,84.29028333,40.82726667,0.366906475,,try
52985,1672344,Tamarix hispida,84.2101,41.48401667,0.442307692,,try
27782,1672350,Halostachys caspica,84.88896667,41.6558,0.184281843,,try
31669,1672352,Kalidium foliatum,84.88896667,41.6558,0.17721519,,try
9768,1672357,Caltha palustris,88.12095,43.90001667,0.162790698,,try
24604,1779842,Festuca rubra,8.322063889,53.500725,0.280979676,,try
24604,1779843,Festuca rubra,8.320783333,53.500725,0.254161592,,try
24604,1779844,Festuca rubra,8.321105556,53.50131111,0.231413097,,try
24604,1779845,Festuca rubra,8.320994444,53.50173333,0.295993106,,try
24604,1779846,Festuca rubra,8.174361111,53.42705,0.294876992,,try
24604,1779847,Festuca rubra,8.175405556,53.42738889,0.274929695,,try
24604,1779848,Festuca rubra,8.175397222,53.42788333,0.289414414,,try
24604,1779849,Festuca rubra,8.175333333,53.42836667,0.49391181,,try
24604,1779850,Festuca rubra,8.138472222,53.7172,0.419083333,,try
3218,1806958,Ammophila arenaria,1.233333,44.733333,0.433819899,,try
10366,1806963,Carex arenaria,1.233333,44.733333,0.329548222,,try
16277,1806968,Cynodon dactylon,1.233333,44.733333,0.31324645,,try
34249,1806987,Lotus corniculatus,1.233333,44.733333,0.155421318,,try
42541,1806994,Plantago lanceolata,1.5,43.666667,0.166961779,,try
47452,1806996,Rumex acetosella,1.233333,44.733333,0.12509921,,try
909,2462196,Achillea millefolium,5.62,45.22,0.1933,,try
909,2462197,Achillea millefolium,5.63,45.23,0.185725,,try
909,2462198,Achillea millefolium,5.55,45.15,0.177144,,try
909,2462199,Achillea millefolium,5.6,45.2,0.211304,,try
909,2462200,Achillea millefolium,5.61,45.21,0.161606,,try
1905,2462201,Agrostis capillaris,5.69,45.29,0.236374,,try
1905,2462202,Agrostis capillaris,5.65,45.25,0.252588,,try
1905,2462203,Agrostis capillaris,5.66,45.26,0.32851,,try
1905,2462204,Agrostis capillaris,5.68,45.28,0.255538,,try
1905,2462205,Agrostis capillaris,5.67,45.27,0.265665,,try
1905,2462206,Agrostis capillaris,5.71,45.31,0.261016,,try
1905,2462207,Agrostis capillaris,5.7,45.3,0.2994,,try
4036,2462212,Anthoxanthum odoratum,5.79,45.39,0.185795,,try
4036,2462213,Anthoxanthum odoratum,5.76,45.36,0.25,,try
4036,2462214,Anthoxanthum odoratum,5.78,45.38,0.205915,,try
4036,2462215,Anthoxanthum odoratum,5.77,45.37,0.200502,,try
5134,2462216,Arrhenatherum elatius,5.8,45.4,0.303732,,try
17373,2462217,Deschampsia flexuosa,5.107,45.67,0.269618,,try
9621,2462226,Calluna vulgaris,5.89,45.49,0.259687,,try
16700,2462237,Dactylis glomerata,5.104,45.64,0.227533,,try
16700,2462238,Dactylis glomerata,5.105,45.65,0.27763,,try
16700,2462239,Dactylis glomerata,5.1,45.6,0.26782,,try
16700,2462240,Dactylis glomerata,5.102,45.62,0.245847,,try
16700,2462241,Dactylis glomerata,5.103,45.63,0.20674,,try
16700,2462242,Dactylis glomerata,5.101,45.61,0.20674,,try
16700,2462243,Dactylis glomerata,5.106,45.66,0.230393,,try
20359,2462244,Elymus repens,5.109,45.69,0.27812,,try
20359,2462245,Elymus repens,5.108,45.68,0.30999,,try
20359,2462246,Elymus repens,5.11,45.7,0.27812,,try
24510,2462251,Festuca ovina,5.118,45.78,0.219187,,try
24510,2462252,Festuca ovina,5.119,45.79,0.249184,,try
24510,2462253,Festuca ovina,5.115,45.75,0.219187,,try
24510,2462254,Festuca ovina,5.117,45.77,0.236334,,try
24510,2462255,Festuca ovina,5.116,45.76,0.199291,,try
24510,2462256,Festuca ovina,5.12,45.8,0.227543,,try
24604,2462257,Festuca rubra,5.126,45.86,0.315311,,try
24604,2462258,Festuca rubra,5.121,45.81,0.35192,,try
24604,2462259,Festuca rubra,5.122,45.82,0.28938,,try
24604,2462260,Festuca rubra,5.124,45.84,0.319796,,try
24604,2462261,Festuca rubra,5.125,45.85,0.360662,,try
24604,2462262,Festuca rubra,5.123,45.83,0.360662,,try
26097,2462267,Geranium sylvaticum,5.13,45.9,0.231298,,try
42016,2462270,Pilosella officinarum,5.134,45.94,0.131618,,try
42016,2462271,Pilosella officinarum,5.133,45.93,0.15904,,try
29305,2462274,Holcus lanatus,5.137,45.97,0.234764,,try
34017,2462287,Lolium perenne,5.152,45.112,0.212171,,try
34017,2462288,Lolium perenne,5.153,45.113,0.231688,,try
34017,2462289,Lolium perenne,5.15,45.11,0.219129,,try
34017,2462290,Lolium perenne,5.151,45.111,0.183428,,try
34017,2462291,Lolium perenne,5.154,45.114,0.167852,,try
34249,2462292,Lotus corniculatus,5.156,45.116,0.240125,,try
34249,2462293,Lotus corniculatus,5.155,45.115,0.200884,,try
34249,2462294,Lotus corniculatus,5.157,45.117,0.164972,,try
35846,2462297,Medicago sativa,5.16,45.12,0.281238,,try
37751,2462299,Nardus stricta,5.162,45.122,0.356558,,try
42541,2462310,Plantago lanceolata,5.172,45.132,0.171503,,try
42541,2462311,Plantago lanceolata,5.173,45.133,0.173263,,try
42870,2462315,Poa pratensis,5.18,45.14,0.264084404,,try
42870,2462316,Poa pratensis,5.179,45.139,0.273779,,try
42870,2462317,Poa pratensis,5.178,45.138,0.265009,,try
42870,2462318,Poa pratensis,5.181,45.141,0.268105,,try
42893,2462319,Poa trivialis,5.182,45.142,0.272839,,try
42893,2462320,Poa trivialis,5.184,45.144,0.205919,,try
42893,2462321,Poa trivialis,5.183,45.143,0.204445,,try
42893,2462322,Poa trivialis,5.185,45.145,0.235418,,try
43663,2462323,Potentilla erecta,5.186,45.146,0.30872,,try
45587,2462325,Ranunculus acris,5.191,45.151,0.178875,,try
45587,2462326,Ranunculus acris,5.188,45.148,0.206966,,try
45587,2462327,Ranunculus acris,5.19,45.15,0.189363,,try
45587,2462328,Ranunculus acris,5.189,45.149,0.169328,,try
45587,2462329,Ranunculus acris,5.192,45.152,0.178092,,try
54991,2462341,Trifolium pratense,5.206,45.166,0.238993,,try
54991,2462342,Trifolium pratense,5.207,45.167,0.251987,,try
54991,2462343,Trifolium pratense,5.205,45.165,0.244687,,try
54991,2462344,Trifolium pratense,5.204,45.164,0.258713,,try
54991,2462345,Trifolium pratense,5.208,45.168,0.228648,,try
54998,2462346,Trifolium repens,5.214,45.174,0.20098,,try
54998,2462347,Trifolium repens,5.215,45.175,0.195004,,try
54998,2462348,Trifolium repens,5.209,45.169,0.207143,,try
54998,2462349,Trifolium repens,5.21,45.17,0.22594,,try
54998,2462350,Trifolium repens,5.212,45.172,0.189059,,try
54998,2462351,Trifolium repens,5.213,45.173,0.16845,,try
54998,2462352,Trifolium repens,5.211,45.171,0.16845,,try
54998,2462353,Trifolium repens,5.216,45.176,0.193952,,try
55736,2462356,Vaccinium myrtillus,5.219,45.179,0.336783,,try
7474,2463750,Bistorta vivipara,6.455,45.0194444,0.162748644,,try
7474,2463751,Bistorta vivipara,6.455,45.0194444,0.209453197,,try
7474,2463752,Bistorta vivipara,6.455,45.0194444,0.173796138,,try
7474,2463753,Bistorta vivipara,6.455,45.0194444,0.146699267,,try
7474,2463754,Bistorta vivipara,6.455,45.0194444,0.161049724,,try
7474,2463755,Bistorta vivipara,6.455,45.0194444,0.189680233,,try
7474,2463756,Bistorta vivipara,6.455,45.0194444,0.21185791,,try
7474,2463757,Bistorta vivipara,6.455,45.0194444,0.161437908,,try
7474,2463758,Bistorta vivipara,6.455,45.0194444,0.196189935,,try
7474,2463759,Bistorta vivipara,6.455,45.0194444,0.173755849,,try
7474,2463760,Bistorta vivipara,6.455,45.0194444,0.188964844,,try
7474,2463761,Bistorta vivipara,6.455,45.0194444,0.143923241,,try
7474,2463762,Bistorta vivipara,6.455,45.0194444,0.129099791,,try
7474,2463763,Bistorta vivipara,6.455,45.0194444,0.187655437,,try
7474,2463764,Bistorta vivipara,6.3852778,45.0313889,0.308292683,,try
7474,2463765,Bistorta vivipara,6.3852778,45.0313889,0.264775414,,try
7474,2463766,Bistorta vivipara,6.3852778,45.0313889,0.258360656,,try
7474,2463767,Bistorta vivipara,6.3852778,45.0313889,0.26875,,try
7474,2463768,Bistorta vivipara,6.3852778,45.0313889,0.25,,try
7474,2463769,Bistorta vivipara,6.3852778,45.0313889,0.269827586,,try
7474,2463770,Bistorta vivipara,6.3852778,45.0313889,0.278378378,,try
7474,2463771,Bistorta vivipara,6.3852778,45.0313889,0.268648649,,try
7474,2463772,Bistorta vivipara,6.3852778,45.0313889,0.263679245,,try
7474,2463773,Bistorta vivipara,6.3852778,45.0313889,0.279141104,,try
7474,2463774,Bistorta vivipara,6.3852778,45.0313889,0.234693878,,try
7474,2463775,Bistorta vivipara,6.3852778,45.0313889,0.271014493,,try
7474,2463776,Bistorta vivipara,6.3852778,45.0313889,0.198630137,,try
7474,2463777,Bistorta vivipara,6.3852778,45.0313889,0.217482517,,try
7474,2463778,Bistorta vivipara,6.3852778,45.0313889,0.284302326,,try
7474,2463779,Bistorta vivipara,6.3830556,45.0325,0.230681818,,try
7474,2463781,Bistorta vivipara,6.3830556,45.0325,0.209433962,,try
7474,2463782,Bistorta vivipara,6.3830556,45.0325,0.285365854,,try
7474,2463783,Bistorta vivipara,6.3830556,45.0325,0.235643564,,try
7474,2463784,Bistorta vivipara,6.3830556,45.0325,0.268695652,,try
7474,2463785,Bistorta vivipara,6.3830556,45.0325,0.217525773,,try
7474,2463786,Bistorta vivipara,6.3830556,45.0325,0.220689655,,try
7474,2463787,Bistorta vivipara,6.3830556,45.0325,0.227966102,,try
7474,2463788,Bistorta vivipara,6.3830556,45.0325,0.22020202,,try
7474,2463789,Bistorta vivipara,6.3830556,45.0325,0.202173913,,try
7474,2463790,Bistorta vivipara,6.3830556,45.0325,0.239672131,,try
7474,2463791,Bistorta vivipara,6.3830556,45.0325,0.230357143,,try
7474,2463792,Bistorta vivipara,6.3830556,45.0325,0.24375,,try
7474,2463793,Bistorta vivipara,6.3830556,45.0325,0.248780488,,try
7474,2463794,Bistorta vivipara,6.3511111,45.0383333,0.207756233,,try
7474,2463795,Bistorta vivipara,6.3511111,45.0383333,0.220472441,,try
7474,2463796,Bistorta vivipara,6.3511111,45.0383333,0.1625,,try
7474,2463797,Bistorta vivipara,6.3511111,45.0383333,0.213744076,,try
7474,2463798,Bistorta vivipara,6.3511111,45.0383333,0.157837838,,try
7474,2463799,Bistorta vivipara,6.3511111,45.0383333,0.159923664,,try
7474,2463800,Bistorta vivipara,6.3511111,45.0383333,0.190868597,,try
7474,2463801,Bistorta vivipara,6.3511111,45.0383333,0.203293413,,try
7474,2463802,Bistorta vivipara,6.3511111,45.0383333,0.233128834,,try
7474,2463803,Bistorta vivipara,6.3511111,45.0383333,0.225680934,,try
7474,2463804,Bistorta vivipara,6.3511111,45.0383333,0.255462185,,try
7474,2463805,Bistorta vivipara,6.3511111,45.0383333,0.268246445,,try
7474,2463806,Bistorta vivipara,6.3511111,45.0383333,0.240740741,,try
7474,2463807,Bistorta vivipara,6.3511111,45.0383333,0.221011673,,try
7474,2463808,Bistorta vivipara,6.3511111,45.0383333,0.22555205,,try
7474,2463809,Bistorta vivipara,6.3616667,45.0336111,0.205668016,,try
7474,2463810,Bistorta vivipara,6.3616667,45.0336111,0.213942308,,try
7474,2463811,Bistorta vivipara,6.3616667,45.0336111,0.260869565,,try
7474,2463812,Bistorta vivipara,6.3616667,45.0336111,0.23358209,,try
7474,2463813,Bistorta vivipara,6.3616667,45.0336111,0.217142857,,try
7474,2463814,Bistorta vivipara,6.3616667,45.0336111,0.219135802,,try
7474,2463815,Bistorta vivipara,6.3616667,45.0336111,0.254285714,,try
7474,2463816,Bistorta vivipara,6.3616667,45.0336111,0.242045455,,try
7474,2463817,Bistorta vivipara,6.3616667,45.0336111,0.197586207,,try
7474,2463818,Bistorta vivipara,6.3616667,45.0336111,0.227672956,,try
7474,2463819,Bistorta vivipara,6.3616667,45.0336111,0.25,,try
7474,2463820,Bistorta vivipara,6.3616667,45.0336111,0.25037037,,try
7474,2463821,Bistorta vivipara,6.3616667,45.0336111,0.242941176,,try
7474,2463822,Bistorta vivipara,6.3616667,45.0336111,0.215853659,,try
7474,2463823,Bistorta vivipara,6.3616667,45.0336111,0.18984375,,try
7474,2463824,Bistorta vivipara,6.3569444,45.0325,0.175492341,,try
7474,2463825,Bistorta vivipara,6.3569444,45.0325,0.18042328,,try
7474,2463826,Bistorta vivipara,6.3569444,45.0325,0.184453782,,try
7474,2463827,Bistorta vivipara,6.3569444,45.0325,0.158045977,,try
7474,2463828,Bistorta vivipara,6.3569444,45.0325,0.173010381,,try
7474,2463829,Bistorta vivipara,6.3569444,45.0325,0.146976744,,try
7474,2463830,Bistorta vivipara,6.3569444,45.0325,0.206451613,,try
7474,2463831,Bistorta vivipara,6.3569444,45.0325,0.16561086,,try
7474,2463832,Bistorta vivipara,6.3569444,45.0325,0.20398773,,try
7474,2463833,Bistorta vivipara,6.3569444,45.0325,0.173722628,,try
7474,2463834,Bistorta vivipara,6.3569444,45.0325,0.184552846,,try
7474,2463835,Bistorta vivipara,6.455,45.0355556,0.232217573,,try
7474,2463836,Bistorta vivipara,6.455,45.0355556,0.231413613,,try
7474,2463837,Bistorta vivipara,6.455,45.0355556,0.229749104,,try
7474,2463838,Bistorta vivipara,6.455,45.0355556,0.231818182,,try
7474,2463839,Bistorta vivipara,6.455,45.0355556,0.2513382,,try
7474,2463840,Bistorta vivipara,6.455,45.0355556,0.194940476,,try
7474,2463841,Bistorta vivipara,6.455,45.0355556,0.201612903,,try
7474,2463842,Bistorta vivipara,6.455,45.0355556,0.196657382,,try
7474,2463843,Bistorta vivipara,6.455,45.0355556,0.111904762,,try
7474,2463844,Bistorta vivipara,6.455,45.0355556,0.150793651,,try
7474,2463845,Bistorta vivipara,6.455,45.0355556,0.186486486,,try
7474,2463846,Bistorta vivipara,6.455,45.0355556,0.225,,try
7474,2463847,Bistorta vivipara,6.455,45.0355556,0.204961832,,try
7474,2463848,Bistorta vivipara,6.455,45.0355556,0.246031746,,try
7474,2463849,Bistorta vivipara,6.455,45.0355556,0.22849162,,try
7474,2463850,Bistorta vivipara,6.5413889,44.9663889,0.265753425,,try
7474,2463851,Bistorta vivipara,6.5413889,44.9663889,0.194207836,,try
7474,2463852,Bistorta vivipara,6.5413889,44.9663889,0.227210884,,try
7474,2463853,Bistorta vivipara,6.5413889,44.9663889,0.197222222,,try
7474,2463854,Bistorta vivipara,6.5413889,44.9663889,0.213821138,,try
7474,2463855,Bistorta vivipara,6.5413889,44.9663889,0.241312741,,try
7474,2463856,Bistorta vivipara,6.5413889,44.9663889,0.206976744,,try
7474,2463857,Bistorta vivipara,6.5413889,44.9663889,0.215957447,,try
7474,2463858,Bistorta vivipara,6.5413889,44.9663889,0.186104218,,try
7474,2463859,Bistorta vivipara,6.5413889,44.9663889,0.198943662,,try
7474,2463860,Bistorta vivipara,6.5413889,44.9663889,0.189814815,,try
7474,2463861,Bistorta vivipara,6.5413889,44.9663889,0.199452055,,try
7474,2463862,Bistorta vivipara,6.5413889,44.9663889,0.224822695,,try
7474,2463863,Bistorta vivipara,6.5413889,44.9663889,0.166,,try
7474,2463864,Bistorta vivipara,6.5413889,44.9663889,0.186170213,,try
7474,2463865,Bistorta vivipara,6.5902778,44.9527778,0.236363636,,try
7474,2463866,Bistorta vivipara,6.5902778,44.9527778,0.237037037,,try
7474,2463867,Bistorta vivipara,6.5902778,44.9527778,0.220779221,,try
7474,2463868,Bistorta vivipara,6.5902778,44.9527778,0.218181818,,try
7474,2463869,Bistorta vivipara,6.5902778,44.9527778,0.242307692,,try
7474,2463870,Bistorta vivipara,6.5902778,44.9527778,0.238235294,,try
7474,2463871,Bistorta vivipara,6.5902778,44.9527778,0.19924812,,try
7474,2463872,Bistorta vivipara,6.5902778,44.9527778,0.226388889,,try
7474,2463873,Bistorta vivipara,6.5902778,44.9527778,0.228125,,try
7474,2463874,Bistorta vivipara,6.5902778,44.9527778,0.192473118,,try
7474,2463875,Bistorta vivipara,6.5902778,44.9527778,0.214414414,,try
7474,2463876,Bistorta vivipara,6.5902778,44.9527778,0.212727273,,try
7474,2463877,Bistorta vivipara,6.5902778,44.9527778,0.203125,,try
7474,2463878,Bistorta vivipara,6.5902778,44.9527778,0.203846154,,try
7474,2463879,Bistorta vivipara,6.5902778,44.9527778,0.211111111,,try
7474,2463880,Bistorta vivipara,6.5936111,44.9511111,0.264705882,,try
7474,2463881,Bistorta vivipara,6.5936111,44.9511111,0.262,,try
7474,2463882,Bistorta vivipara,6.5936111,44.9511111,0.22238806,,try
7474,2463883,Bistorta vivipara,6.5936111,44.9511111,0.262295082,,try
7474,2463884,Bistorta vivipara,6.5936111,44.9511111,0.234285714,,try
7474,2463885,Bistorta vivipara,6.5936111,44.9511111,0.223423423,,try
7474,2463886,Bistorta vivipara,6.5936111,44.9511111,0.25,,try
7474,2463887,Bistorta vivipara,6.5936111,44.9511111,0.229787234,,try
7474,2463888,Bistorta vivipara,6.5936111,44.9511111,0.228888889,,try
7474,2463889,Bistorta vivipara,6.5936111,44.9511111,0.279518072,,try
7474,2463890,Bistorta vivipara,6.5936111,44.9511111,0.209090909,,try
7474,2463891,Bistorta vivipara,6.5936111,44.9511111,0.261818182,,try
7474,2463892,Bistorta vivipara,6.5936111,44.9511111,0.248275862,,try
